date,product_id,category,units_sold,revenue
2022-06-13,7,Clothing,27.0,2059.511390360739
2022-06-13,8,Clothing,30.0,389.0517765823314
2022-06-13,9,Toys,21.0,725.7707267660589
2022-06-13,10,Sports,26.0,1279.2653267749567
2022-06-13,11,Electronics,19.0,1400.7801929752302
2022-06-13,12,Toys,27.0,1260.08667985802
2022-06-13,13,Home & Kitchen,26.0,1422.1693311181825
2022-06-13,14,Electronics,20.0,1213.6173280425369
2022-06-13,15,Sports,13.0,1268.9492663619758
2022-06-13,16,Electronics,18.0,213.32576521165356
2022-06-13,17,Toys,21.0,1609.8999869926117
2022-06-13,18,Home & Kitchen,16.0,385.23817272132885
2022-06-13,19,Electronics,24.0,1968.7909351030185
2022-06-13,20,Home & Kitchen,21.0,218.46358190822644
2022-06-13,21,Toys,19.0,792.104309607337
2022-06-13,22,Sports,17.0,312.70003246094234
2022-06-13,23,Electronics,13.0,319.5027303527064
2022-06-13,24,Clothing,17.0,1073.0987128528252
2022-06-13,25,Clothing,9.0,388.18788266563695
2022-06-13,26,Toys,17.0,479.31524186765347
2022-06-13,27,Sports,24.0,310.13540357733484
2022-06-13,28,Sports,24.0,704.9312212359857
2022-06-13,29,Home & Kitchen,19.0,531.0208337860472
2022-06-13,30,Home & Kitchen,22.0,2131.689759085739
2022-06-13,31,Home & Kitchen,29.0,2788.7384008537933
2022-06-13,32,Sports,18.0,1686.2548936146432
2022-06-13,33,Toys,15.0,396.75102567696797
2022-06-13,34,Clothing,23.0,959.9043502625092
2022-06-13,35,Sports,18.0,520.3811654211102
2022-06-13,36,Clothing,21.0,1298.614435485159
2022-06-13,37,Toys,22.0,1509.8767383616848
2022-06-13,38,Sports,12.0,502.3456761152518
2022-06-13,39,Electronics,11.0,229.26712492090522
2022-06-13,40,Home & Kitchen,7.0,140.85820694327117
2022-06-13,41,Sports,22.0,1740.389256789655
2022-06-13,42,Electronics,16.0,778.3473907889049
2022-06-13,43,Toys,25.0,2406.2805812710913
2022-06-13,44,Home & Kitchen,24.0,2060.23453313705
2022-06-13,45,Electronics,20.0,494.6083992522115
2022-06-13,46,Electronics,22.0,679.8977876712678
2022-06-13,47,Home & Kitchen,19.0,1244.7139516920151
2022-06-13,48,Sports,23.0,1614.784798717964
2022-06-13,49,Sports,23.0,1925.3293873860362
2022-06-13,50,Sports,19.0,419.9851598999666
2022-06-13,51,Clothing,20.0,1164.6529037570235
2022-06-13,52,Electronics,14.0,163.70887429169562
2022-06-13,53,Clothing,23.0,1152.0271695947647
2022-06-13,54,Electronics,19.0,1339.1195530660943
2022-06-13,55,Toys,21.0,1174.3255907994578
2022-06-13,56,Electronics,19.0,1863.8408655030903
2022-06-13,57,Sports,18.0,612.2897208760445
2022-06-13,58,Sports,22.0,922.6093181067882
2022-06-13,59,Home & Kitchen,24.0,1323.004200034368
2022-06-13,60,Clothing,20.0,1610.1980404073888
2022-06-13,61,Toys,12.0,575.3910632156003
2022-06-13,62,Sports,22.0,1037.000897540289
2022-06-13,63,Electronics,20.0,336.27496118213276
2022-06-13,64,Home & Kitchen,21.0,1296.0788090649883
2022-06-13,65,Toys,16.0,621.707283000839
2022-06-13,66,Sports,33.0,1066.3354277735973
2022-06-13,67,Home & Kitchen,27.0,1678.6052894031443
2022-06-13,68,Clothing,15.0,170.38008396154544
2022-06-13,69,Electronics,18.0,1318.2743869116728
2022-06-13,70,Toys,25.0,1968.3396609857357
2022-06-13,71,Home & Kitchen,27.0,1751.590110434247
2022-06-13,72,Toys,19.0,1551.8682994929563
2022-06-13,73,Toys,15.0,475.1127816017043
2022-06-13,74,Sports,22.0,1060.9530511272008
2022-06-13,75,Sports,12.0,620.0731925049345
2022-06-13,76,Toys,15.0,853.6480327247518
2022-06-13,77,Electronics,18.0,269.0240020530593
2022-06-13,78,Toys,22.0,840.1891244627476
2022-06-13,79,Toys,15.0,412.0484850096858
2022-06-13,80,Home & Kitchen,27.0,1211.3754529702335
2022-06-13,81,Home & Kitchen,17.0,1234.3063524284764
2022-06-13,82,Toys,21.0,466.36222217551995
2022-06-13,83,Clothing,19.0,859.7106251172844
2022-06-13,84,Clothing,21.0,1316.0917056588519
2022-06-13,85,Home & Kitchen,17.0,1044.9546607404113
2022-06-13,86,Clothing,15.0,243.231478915967
2022-06-13,87,Clothing,19.0,1341.706466216126
2022-06-13,88,Electronics,11.0,418.6447016007344
2022-06-13,89,Electronics,13.0,638.4129805441099
2022-06-13,90,Electronics,23.0,1104.3454926210186
2022-06-13,91,Toys,22.0,860.4572353026535
2022-06-13,92,Toys,27.0,2275.7141042380404
2022-06-13,93,Clothing,16.0,972.3028478285063
2022-06-13,94,Home & Kitchen,22.0,742.3385083916249
2022-06-13,95,Toys,17.0,558.176892208507
2022-06-13,96,Electronics,28.0,2594.1007156527908
2022-06-13,97,Sports,21.0,363.24982390171476
2022-06-13,98,Sports,18.0,349.3526874809378
2022-06-13,99,Clothing,22.0,980.4097650835897
2022-06-13,100,Toys,15.0,1288.8319850567516
2022-06-14,1,Toys,24.0,2250.702943044081
2022-06-14,2,Sports,23.0,1460.6015174200772
2022-06-14,3,Electronics,17.0,1574.4106308920425
2022-06-14,4,Electronics,23.0,2174.4241406420197
2022-06-14,5,Toys,11.0,405.3333205446526
2022-06-14,6,Toys,14.0,745.8072309102399
2022-06-14,7,Electronics,20.0,1149.6274866413373
2022-06-14,8,Sports,30.0,463.50784093911466
2022-06-14,9,Home & Kitchen,15.0,784.5196493531853
2022-06-14,10,Home & Kitchen,25.0,265.9900617590175
2022-06-14,11,Electronics,18.0,297.17269349008
2022-06-14,12,Toys,18.0,307.84900059455003
2022-06-14,13,Toys,13.0,389.11542167372403
2022-06-14,14,Sports,20.0,1012.48228767785
2022-06-14,15,Home & Kitchen,10.0,983.2692111009803
2022-06-14,16,Toys,19.0,383.77905318857427
2022-06-14,17,Sports,18.0,649.9443940286917
2022-06-14,18,Clothing,13.0,1104.5529311349076
2022-06-14,19,Electronics,22.0,469.2269783498869
2022-06-14,20,Electronics,15.0,511.70248543599564
2022-06-14,21,Home & Kitchen,18.0,1650.418119112276
2022-06-14,22,Toys,21.0,817.4573482557543
2022-06-14,23,Electronics,14.0,1238.0016803209478
2022-06-14,24,Sports,16.0,1081.4935571156059
2022-06-14,25,Clothing,20.0,766.9414209101662
2022-06-14,26,Toys,23.0,562.8130806922363
2022-06-14,27,Clothing,22.0,628.6330068281458
2022-06-14,28,Home & Kitchen,18.0,421.93625051874653
2022-06-14,29,Clothing,13.0,995.7856954724604
2022-06-14,30,Home & Kitchen,14.0,623.9738965819803
2022-06-14,31,Home & Kitchen,17.0,928.4917475182237
2022-06-14,32,Clothing,18.0,1715.188039869284
2022-06-14,33,Toys,17.0,588.6215901372946
2022-06-14,34,Home & Kitchen,19.0,751.5526356020066
2022-06-14,35,Toys,24.0,2322.626703807287
2022-06-14,36,Clothing,21.0,654.2911307469412
2022-06-14,37,Home & Kitchen,10.0,209.6299579713559
2022-06-14,38,Clothing,23.0,632.9342402503697
2022-06-14,39,Clothing,24.0,2379.683470361049
2022-06-14,40,Electronics,15.0,193.22263352284745
2022-06-14,41,Sports,20.0,409.0268096436456
2022-06-14,42,Sports,27.0,834.4135594436907
2022-06-14,43,Sports,28.0,886.9422278788709
2022-06-14,44,Toys,17.0,1148.599909533886
2022-06-14,45,Electronics,23.0,862.865790423895
2022-06-14,46,Electronics,17.0,1428.4159178619102
2022-06-14,47,Sports,22.0,1785.998057272283
2022-06-14,48,Electronics,10.0,186.561970762166
2022-06-14,49,Sports,15.0,793.8869173660356
2022-06-14,50,Sports,20.0,1208.9025635601151
2022-06-14,51,Electronics,22.0,450.84914919392213
2022-06-14,52,Toys,17.0,327.68100278327194
2022-06-14,53,Sports,26.0,1698.2929019975613
2022-06-14,54,Electronics,21.0,297.74989910448477
2022-06-14,55,Clothing,28.0,944.2738908849981
2022-06-14,56,Clothing,17.0,1235.6321610753212
2022-06-14,57,Electronics,22.0,1178.4878460203786
2022-06-14,58,Clothing,19.0,1642.989331934302
2022-06-14,59,Sports,26.0,1023.6653584998525
2022-06-14,60,Electronics,15.0,534.2833538256236
2022-06-14,61,Clothing,22.0,1167.9719246572672
2022-06-14,62,Home & Kitchen,14.0,594.4670386799581
2022-06-14,63,Sports,20.0,1434.0874929514848
2022-06-14,64,Electronics,17.0,659.7239555157616
2022-06-14,65,Electronics,24.0,991.1243992360805
2022-06-14,66,Clothing,21.0,1570.26140084208
2022-06-14,67,Home & Kitchen,18.0,429.3790173752145
2022-06-14,68,Toys,25.0,338.3143711595995
2022-06-14,69,Home & Kitchen,20.0,516.5306624576913
2022-06-14,70,Toys,28.0,309.9167166493603
2022-06-14,71,Toys,11.0,1072.8952718044075
2022-06-14,72,Toys,10.0,225.77847752968148
2022-06-14,73,Sports,17.0,723.4776602645082
2022-06-14,74,Electronics,22.0,2025.4143680727495
2022-06-14,75,Sports,25.0,2096.049659001975
2022-06-14,76,Electronics,22.0,1241.3577935761023
2022-06-14,77,Clothing,20.0,249.83704334719138
2022-06-14,78,Electronics,16.0,630.5988757490646
2022-06-14,79,Home & Kitchen,18.0,330.4452830632167
2022-06-14,80,Clothing,14.0,646.1461050918948
2022-06-14,81,Sports,13.0,1252.6147263272335
2022-06-14,82,Home & Kitchen,17.0,614.6715464731401
2022-06-14,83,Sports,12.0,979.407535021568
2022-06-14,84,Clothing,23.0,1648.4352675632028
2022-06-14,85,Toys,17.0,707.2518576871747
2022-06-14,86,Electronics,22.0,620.6642708510144
2022-06-14,87,Toys,25.0,2444.284745965435
2022-06-14,88,Sports,25.0,2280.1010518794433
2022-06-14,89,Home & Kitchen,20.0,467.4082850951477
2022-06-14,90,Toys,23.0,2161.767798199238
2022-06-14,91,Electronics,18.0,1075.9034740630154
2022-06-14,92,Toys,25.0,471.71654960455385
2022-06-14,93,Sports,25.0,2447.982333261367
2022-06-14,94,Toys,17.0,911.7303734004628
2022-06-14,95,Toys,24.0,2085.8509500451164
2022-06-14,96,Toys,16.0,1075.9214110816229
2022-06-14,97,Electronics,24.0,1700.5416983506825
2022-06-14,98,Sports,19.0,191.682147910773
2022-06-14,99,Clothing,18.0,253.58460040188228
2022-06-14,100,Toys,19.0,1845.2808601101156
2022-06-15,1,Sports,16.0,718.8271828639106
2022-06-15,2,Toys,22.0,1222.205904847788
2022-06-15,3,Clothing,21.0,2092.6473032768267
2022-06-15,4,Sports,17.0,1357.7600455504967
2022-06-15,5,Electronics,20.0,819.9950937212305
2022-06-15,6,Toys,27.0,613.7464836337214
2022-06-15,7,Clothing,18.0,1741.0390003581256
2022-06-15,8,Home & Kitchen,13.0,840.4360177963332
2022-06-15,9,Sports,18.0,816.2333808167663
2022-06-15,10,Electronics,22.0,1668.139531131635
2022-06-15,11,Electronics,19.0,1155.1656035630115
2022-06-15,12,Clothing,18.0,1313.3160526090637
2022-06-15,13,Home & Kitchen,25.0,1564.888190253306
2022-06-15,14,Electronics,19.0,1303.6300363654323
2022-06-15,15,Toys,15.0,204.65950331178462
2022-06-15,16,Home & Kitchen,14.0,234.5359642351953
2022-06-15,17,Sports,20.0,419.04624559574484
2022-06-15,18,Clothing,22.0,836.538076220156
2022-06-15,19,Toys,24.0,382.144630054716
2022-06-15,20,Clothing,21.0,1067.8943641694575
2022-06-15,21,Home & Kitchen,19.0,1424.6722462138737
2022-06-15,22,Clothing,16.0,1273.9561498555329
2022-06-15,23,Sports,15.0,1483.9229477930278
2022-06-15,24,Sports,15.0,307.3275797909155
2022-06-15,25,Sports,26.0,2069.8529132480926
2022-06-15,26,Electronics,24.0,1678.7093640853982
2022-06-15,27,Clothing,15.0,921.446019083765
2022-06-15,28,Sports,18.0,1134.5075806298391
2022-06-15,29,Toys,22.0,1089.2662827114987
2022-06-15,30,Electronics,21.0,2021.7173076563176
2022-06-15,31,Electronics,16.0,341.8033352002198
2022-06-15,32,Toys,15.0,251.4132766639181
2022-06-15,33,Home & Kitchen,30.0,1360.675036633941
2022-06-15,34,Sports,17.0,1014.5745839510388
2022-06-15,35,Clothing,17.0,436.4837907404583
2022-06-15,36,Electronics,19.0,648.2495283760524
2022-06-15,37,Toys,24.0,632.8580045708276
2022-06-15,38,Sports,21.0,637.5352975375113
2022-06-15,39,Toys,13.0,552.7124933243642
2022-06-15,40,Toys,14.0,354.26233890382827
2022-06-15,41,Sports,35.0,845.3697942178015
2022-06-15,42,Toys,17.0,512.5175455196212
2022-06-15,43,Toys,22.0,1628.8784758836027
2022-06-15,44,Clothing,13.0,487.5725954031509
2022-06-15,45,Sports,21.0,1189.5928216334005
2022-06-15,46,Clothing,20.0,1837.4280465816714
2022-06-15,47,Sports,14.0,463.6473463339166
2022-06-15,48,Clothing,22.0,1388.61318629435
2022-06-15,49,Clothing,21.0,265.70701298158497
2022-06-15,50,Toys,23.0,330.1711946613215
2022-06-15,51,Clothing,23.0,541.229749463091
2022-06-15,52,Toys,24.0,2371.1311340889865
2022-06-15,53,Home & Kitchen,22.0,1566.526218949426
2022-06-15,54,Clothing,24.0,1069.2066466506064
2022-06-15,55,Home & Kitchen,10.0,742.9349531182241
2022-06-15,56,Electronics,24.0,965.392965156715
2022-06-15,57,Clothing,23.0,439.5820463239016
2022-06-15,58,Electronics,17.0,562.6818436236708
2022-06-15,59,Electronics,23.0,2131.162593078073
2022-06-15,60,Home & Kitchen,12.0,440.5627808280202
2022-06-15,61,Toys,10.0,442.3047159481757
2022-06-15,62,Electronics,13.0,804.2540575114488
2022-06-15,63,Home & Kitchen,15.0,1238.8225731972261
2022-06-15,64,Home & Kitchen,28.0,1761.720195391148
2022-06-15,65,Home & Kitchen,16.0,1547.7494058586883
2022-06-15,66,Home & Kitchen,12.0,770.7802503234998
2022-06-15,67,Sports,11.0,637.7358540177362
2022-06-15,68,Clothing,20.0,346.8290785646217
2022-06-15,69,Sports,25.0,1221.7949868154067
2022-06-15,70,Sports,18.0,1543.842949736795
2022-06-15,71,Clothing,24.0,1635.2262168589
2022-06-15,72,Clothing,24.0,2230.0455070273038
2022-06-15,73,Toys,28.0,964.5360329201387
2022-06-15,74,Sports,21.0,1370.912865068518
2022-06-15,75,Electronics,23.0,1904.3641917188882
2022-06-15,76,Electronics,25.0,1156.9594203015993
2022-06-15,77,Toys,15.0,1235.3860644881136
2022-06-15,78,Toys,15.0,1303.0162535655356
2022-06-15,79,Electronics,17.0,1578.311008434288
2022-06-15,80,Toys,13.0,146.14431443347732
2022-06-15,81,Clothing,25.0,580.9508902249793
2022-06-15,82,Toys,12.0,860.1898468676928
2022-06-15,83,Toys,21.0,350.9543157936307
2022-06-15,84,Clothing,19.0,1672.097399985481
2022-06-15,85,Home & Kitchen,28.0,319.91466083942635
2022-06-15,86,Clothing,26.0,2379.8275416680012
2022-06-15,87,Home & Kitchen,19.0,1018.8845204261432
2022-06-15,88,Home & Kitchen,25.0,903.5083110617813
2022-06-15,89,Home & Kitchen,18.0,307.0450812526568
2022-06-15,90,Clothing,9.0,153.14837814688303
2022-06-15,91,Sports,17.0,1668.809739754395
2022-06-15,92,Sports,25.0,446.2402681528623
2022-06-15,93,Home & Kitchen,20.0,754.2457805216776
2022-06-15,94,Home & Kitchen,22.0,747.0857752358476
2022-06-15,95,Clothing,19.0,1089.9467566179987
2022-06-15,96,Home & Kitchen,21.0,2014.7502306431631
2022-06-15,97,Sports,17.0,499.8736325752104
2022-06-15,98,Electronics,17.0,530.6929319287349
2022-06-15,99,Sports,15.0,204.02069462579146
2022-06-15,100,Toys,22.0,1644.9158290010814
2022-06-16,1,Toys,20.0,854.3178610040633
2022-06-16,2,Home & Kitchen,22.0,281.22744974946517
2022-06-16,3,Home & Kitchen,10.0,684.8667743862247
2022-06-16,4,Clothing,23.0,2208.156557622666
2022-06-16,5,Clothing,24.0,1810.9364510536698
2022-06-16,6,Toys,28.0,1222.9122632886365
2022-06-16,7,Toys,26.0,1642.4653460713614
2022-06-16,8,Sports,17.0,395.79039326310726
2022-06-16,9,Sports,25.0,2333.0524798518
2022-06-16,10,Electronics,13.0,1134.8003402833433
2022-06-16,11,Electronics,13.0,1147.2483588022008
2022-06-16,12,Home & Kitchen,22.0,2043.0255338489528
2022-06-16,13,Clothing,20.0,1768.3266932800948
2022-06-16,14,Home & Kitchen,24.0,1953.2829017525237
2022-06-16,15,Home & Kitchen,20.0,639.7710110982708
2022-06-16,16,Toys,20.0,1323.4621377450355
2022-06-16,17,Home & Kitchen,19.0,1615.5271244646524
2022-06-16,18,Sports,17.0,529.6439737079088
2022-06-16,19,Home & Kitchen,24.0,1610.8640232100815
2022-06-16,20,Toys,23.0,2079.4779279747945
2022-06-16,21,Clothing,12.0,823.6759111588676
2022-06-16,22,Toys,18.0,1716.8325524783331
2022-06-16,23,Clothing,24.0,2110.539444833914
2022-06-16,24,Clothing,21.0,221.40721339485242
2022-06-16,25,Toys,20.0,1740.0351977438172
2022-06-16,26,Home & Kitchen,16.0,712.3791354810486
2022-06-16,27,Electronics,18.0,855.241752759198
2022-06-16,28,Clothing,24.0,939.0874349561038
2022-06-16,29,Clothing,11.0,585.9242421603916
2022-06-16,30,Sports,8.0,285.70727305422514
2022-06-16,31,Toys,27.0,291.0729497595534
2022-06-16,32,Home & Kitchen,11.0,651.9149732004284
2022-06-16,33,Sports,20.0,881.3132329970265
2022-06-16,34,Electronics,18.0,930.6549681186291
2022-06-16,35,Toys,22.0,2061.916904903387
2022-06-16,36,Home & Kitchen,25.0,803.9021852127858
2022-06-16,37,Toys,13.0,341.1712360491901
2022-06-16,38,Home & Kitchen,17.0,1190.6940898180826
2022-06-16,39,Electronics,19.0,440.5413094406537
2022-06-16,40,Clothing,30.0,1831.4804182142175
2022-06-16,41,Toys,33.0,1662.863445715856
2022-06-16,42,Sports,21.0,364.7346425299353
2022-06-16,43,Toys,11.0,376.89709740599477
2022-06-16,44,Toys,15.0,1044.6076148268119
2022-06-16,45,Clothing,12.0,696.4457515675833
2022-06-16,46,Electronics,24.0,1610.7079885639585
2022-06-16,47,Electronics,28.0,2342.9733914957774
2022-06-16,48,Clothing,14.0,934.8094658275674
2022-06-16,49,Home & Kitchen,17.0,1643.752373218893
2022-06-16,50,Toys,15.0,638.4329530702807
2022-06-16,51,Toys,18.0,1775.8505224358626
2022-06-16,52,Clothing,21.0,609.5688986015243
2022-06-16,53,Clothing,13.0,885.155101621017
2022-06-16,54,Toys,21.0,1909.5695109409178
2022-06-16,55,Toys,16.0,227.03353346808177
2022-06-16,56,Electronics,11.0,679.9285768490139
2022-06-16,57,Sports,28.0,2582.9081122544817
2022-06-16,58,Sports,27.0,494.93941560024683
2022-06-16,59,Electronics,10.0,319.11278321699865
2022-06-16,60,Clothing,18.0,724.5291308028785
2022-06-16,61,Toys,19.0,646.3132108560887
2022-06-16,62,Electronics,16.0,578.6106903562361
2022-06-16,63,Toys,26.0,2214.416964997584
2022-06-16,64,Toys,19.0,1016.6081450163651
2022-06-16,65,Toys,18.0,611.961061081643
2022-06-16,66,Clothing,21.0,512.2652131113928
2022-06-16,67,Home & Kitchen,20.0,1582.5586545642504
2022-06-16,68,Toys,21.0,1507.6699186738995
2022-06-16,69,Electronics,19.0,1460.0838290139047
2022-06-16,70,Electronics,25.0,738.8249967923523
2022-06-16,71,Electronics,16.0,735.914697556845
2022-06-16,72,Toys,16.0,946.5457501164952
2022-06-16,73,Clothing,23.0,1796.1318837490348
2022-06-16,74,Toys,20.0,1148.0193411027867
2022-06-16,75,Sports,14.0,537.4315290201503
2022-06-16,76,Electronics,14.0,146.35410326633667
2022-06-16,77,Clothing,25.0,494.17118631271074
2022-06-16,78,Clothing,18.0,283.14619068131975
2022-06-16,79,Toys,26.0,829.5224004680281
2022-06-16,80,Sports,23.0,2107.8404249844966
2022-06-16,81,Home & Kitchen,18.0,1475.0692000819931
2022-06-16,82,Clothing,29.0,1135.3787786034025
2022-06-16,83,Electronics,15.0,398.19075103431845
2022-06-16,84,Home & Kitchen,15.0,1335.6205516611237
2022-06-16,85,Toys,24.0,2148.3332358290836
2022-06-16,86,Toys,18.0,392.68322097669454
2022-06-16,87,Home & Kitchen,17.0,369.1302389574671
2022-06-16,88,Sports,13.0,1237.8049387411722
2022-06-16,89,Home & Kitchen,31.0,1728.139860394286
2022-06-16,90,Electronics,12.0,701.6342881808961
2022-06-16,91,Electronics,22.0,735.3721082899458
2022-06-16,92,Home & Kitchen,12.0,751.1387444303566
2022-06-16,93,Clothing,19.0,1233.6133443440062
2022-06-16,94,Electronics,25.0,827.8399374005535
2022-06-16,95,Toys,18.0,1223.6459520879132
2022-06-16,96,Clothing,22.0,920.9267764984331
2022-06-16,97,Electronics,23.0,1772.16524235784
2022-06-16,98,Clothing,15.0,622.6189908581373
2022-06-16,99,Clothing,17.0,426.552533061635
2022-06-16,100,Toys,15.0,1342.7500561907464
2022-06-17,1,Sports,22.0,1721.671316973574
2022-06-17,2,Sports,23.0,1057.4715416498425
2022-06-17,3,Clothing,19.0,675.159054658881
2022-06-17,4,Electronics,24.0,1640.9341103459396
2022-06-17,5,Electronics,25.0,1121.8357876405066
2022-06-17,6,Clothing,25.0,1410.1701739306613
2022-06-17,7,Sports,21.0,1087.715649314358
2022-06-17,8,Home & Kitchen,15.0,406.7007839772785
2022-06-17,9,Sports,9.0,620.187412104875
2022-06-17,10,Clothing,19.0,1570.6991690785962
2022-06-17,11,Clothing,25.0,641.3120834007448
2022-06-17,12,Home & Kitchen,18.0,1209.9154737901433
2022-06-17,13,Sports,10.0,305.3765245617306
2022-06-17,14,Sports,14.0,445.2470936167989
2022-06-17,15,Home & Kitchen,26.0,1550.3991458132218
2022-06-17,16,Electronics,19.0,1168.6169844308706
2022-06-17,17,Clothing,14.0,619.2826908211932
2022-06-17,18,Toys,25.0,2158.2815149037797
2022-06-17,19,Electronics,20.0,1163.517851165189
2022-06-17,20,Sports,16.0,954.9319389650094
2022-06-17,21,Toys,18.0,1546.8838314489296
2022-06-17,22,Electronics,27.0,1093.9650253574061
2022-06-17,23,Sports,21.0,823.1815816070216
2022-06-17,24,Sports,19.0,518.505070699413
2022-06-17,25,Toys,23.0,1843.0341039884443
2022-06-17,26,Sports,20.0,985.1036732535197
2022-06-17,27,Sports,20.0,1493.9929973007556
2022-06-17,28,Electronics,20.0,381.85864694334464
2022-06-17,29,Toys,22.0,602.2441296273201
2022-06-17,30,Electronics,20.0,1592.5203401806846
2022-06-17,31,Sports,14.0,1196.309947665632
2022-06-17,32,Sports,18.0,1216.0571249232835
2022-06-17,33,Clothing,31.0,1881.67473107232
2022-06-17,34,Toys,23.0,1037.974363565728
2022-06-17,35,Toys,22.0,1574.2210787261085
2022-06-17,36,Home & Kitchen,16.0,1397.3111249127803
2022-06-17,37,Home & Kitchen,17.0,800.5164615423358
2022-06-17,38,Toys,20.0,388.10684261120656
2022-06-17,39,Toys,13.0,1233.8468602802634
2022-06-17,40,Home & Kitchen,22.0,527.6740425991424
2022-06-17,41,Toys,21.0,792.9598105382753
2022-06-17,42,Toys,25.0,2030.6149214342959
2022-06-17,43,Toys,21.0,1646.8126637835971
2022-06-17,44,Toys,22.0,755.8009977698591
2022-06-17,45,Home & Kitchen,18.0,596.6627109375667
2022-06-17,46,Home & Kitchen,16.0,845.1219539603442
2022-06-17,47,Sports,11.0,798.8181479649281
2022-06-17,48,Sports,22.0,233.70392308789775
2022-06-17,49,Home & Kitchen,16.0,727.12769288962
2022-06-17,50,Toys,13.0,556.0765164666918
2022-06-17,51,Clothing,16.0,472.0943131733543
2022-06-17,52,Electronics,10.0,924.3832806081922
2022-06-17,53,Toys,23.0,1757.2573440706226
2022-06-17,54,Toys,22.0,922.831879814792
2022-06-17,55,Home & Kitchen,16.0,766.9851290398014
2022-06-17,56,Electronics,19.0,1560.480345318526
2022-06-17,57,Clothing,23.0,790.2646352035604
2022-06-17,58,Sports,23.0,434.44772301838367
2022-06-17,59,Toys,13.0,860.5316414268664
2022-06-17,60,Sports,6.0,110.89403369330822
2022-06-17,61,Home & Kitchen,13.0,1112.0152159049812
2022-06-17,62,Sports,23.0,949.4591421598493
2022-06-17,63,Sports,14.0,1365.568578903904
2022-06-17,64,Electronics,19.0,1430.2742629067768
2022-06-17,65,Sports,13.0,323.0154361474721
2022-06-17,66,Electronics,10.0,483.96959942168985
2022-06-17,67,Electronics,19.0,1387.2526100240439
2022-06-17,68,Clothing,22.0,2157.4663202829047
2022-06-17,69,Sports,12.0,491.19843559058336
2022-06-17,70,Toys,24.0,751.0872097038088
2022-06-17,71,Electronics,16.0,1299.9484067355638
2022-06-17,72,Sports,21.0,1755.1041811380146
2022-06-17,73,Electronics,16.0,566.4867817794886
2022-06-17,74,Toys,22.0,1828.8312301117785
2022-06-17,75,Electronics,12.0,813.44771948034
2022-06-17,76,Sports,18.0,1141.5772194266383
2022-06-17,77,Clothing,9.0,717.5174076705474
2022-06-17,78,Electronics,21.0,1285.5787947165834
2022-06-17,79,Electronics,20.0,1897.139121998885
2022-06-17,80,Clothing,20.0,1533.1995432539977
2022-06-17,81,Home & Kitchen,18.0,1399.3856485022561
2022-06-17,82,Home & Kitchen,15.0,332.0945950815022
2022-06-17,83,Electronics,14.0,437.26785576094414
2022-06-17,84,Electronics,26.0,1535.2116617639547
2022-06-17,85,Toys,21.0,979.5793829658658
2022-06-17,86,Home & Kitchen,17.0,1084.1618220839891
2022-06-17,87,Electronics,19.0,1531.8542611738403
2022-06-17,88,Toys,15.0,1108.1395412504842
2022-06-17,89,Electronics,13.0,819.956480228663
2022-06-17,90,Electronics,20.0,1418.229311720626
2022-06-17,91,Sports,27.0,1182.9909625990488
2022-06-17,92,Toys,21.0,956.3047694905705
2022-06-17,93,Sports,17.0,1038.2359418204512
2022-06-17,94,Clothing,16.0,963.5330971371864
2022-06-17,95,Home & Kitchen,23.0,1661.6986498570102
2022-06-17,96,Clothing,23.0,574.767897899225
2022-06-17,97,Electronics,12.0,1187.4204731709592
2022-06-17,98,Clothing,14.0,282.61412752853727
2022-06-17,99,Electronics,27.0,1258.9611746601786
2022-06-17,100,Sports,21.0,1205.8152144360033
2022-06-18,1,Electronics,17.0,1233.8522253541284
2022-06-18,2,Toys,17.0,1277.7592017351365
2022-06-18,3,Toys,24.0,1044.3820284569488
2022-06-18,4,Clothing,20.0,1506.4920068836568
2022-06-18,5,Home & Kitchen,18.0,1522.0821240760672
2022-06-18,6,Home & Kitchen,28.0,1604.6333163864228
2022-06-18,7,Clothing,17.0,1226.1501579284447
2022-06-18,8,Clothing,20.0,1371.95049749565
2022-06-18,9,Home & Kitchen,19.0,783.6311603562767
2022-06-18,10,Clothing,13.0,293.730949197678
2022-06-18,11,Clothing,22.0,1702.2177828115753
2022-06-18,12,Electronics,16.0,1444.117486075921
2022-06-18,13,Electronics,17.0,382.28921890612713
2022-06-18,14,Home & Kitchen,10.0,211.45479478092923
2022-06-18,15,Electronics,22.0,1450.2040534749065
2022-06-18,16,Toys,11.0,652.0470661375634
2022-06-18,17,Sports,20.0,1012.1352128730921
2022-06-18,18,Toys,17.0,1350.3302138134516
2022-06-18,19,Toys,21.0,1554.6726264122017
2022-06-18,20,Electronics,23.0,1033.4564246397667
2022-06-18,21,Electronics,25.0,2438.952961808336
2022-06-18,22,Clothing,31.0,2353.400200123377
2022-06-18,23,Sports,22.0,1281.789212832402
2022-06-18,24,Home & Kitchen,18.0,437.0296607379328
2022-06-18,25,Electronics,20.0,342.5812367593652
2022-06-18,26,Electronics,26.0,1174.753910288235
2022-06-18,27,Sports,11.0,400.5220306363822
2022-06-18,28,Clothing,19.0,412.71968261091087
2022-06-18,29,Sports,18.0,637.6481711512324
2022-06-18,30,Sports,20.0,580.7343775343456
2022-06-18,31,Toys,27.0,996.1758723940798
2022-06-18,32,Electronics,18.0,1594.3138848057913
